ST_CASE,VEH_NO,PER_NO,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
121394,0,1,0,19,16,28,0,6,0,10,25,19
121394,0,2,27,27,27,27,27,27,27,27,27,27
121394,1,1,0,0,0,0,0,0,0,0,0,0
121394,2,1,0,0,0,0,0,0,0,17,0,0
121395,0,1,11,11,11,11,11,11,11,11,11,11
121395,1,1,0,0,0,0,0,0,0,0,0,0
121397,1,1,16,16,16,16,16,16,16,16,16,16
121398,1,1,0,0,0,0,0,0,0,0,0,0
121399,1,1,0,0,0,0,0,0,0,0,0,0
121399,2,1,0,0,0,0,28,0,0,0,0,0
121400,1,1,9,9,9,9,9,9,9,9,9,9
121401,1,1,0,0,0,0,0,0,0,0,0,0
121402,1,1,0,0,0,0,0,0,0,0,0,0
121403,1,1,24,24,24,24,24,24,24,24,24,24
121403,2,1,11,3,0,0,0,0,7,0,3,0
121404,1,1,23,23,23,23,23,23,23,23,23,23
121405,0,1,0,0,0,0,0,0,0,0,0,0
121405,1,1,0,0,0,0,0,0,0,0,0,0
121406,1,1,0,0,0,0,22,0,21,0,0,0
121406,2,1,0,0,0,0,0,0,0,0,0,0
121407,1,1,0,0,0,0,0,0,0,0,0,0
121407,2,1,0,0,0,0,0,0,0,0,0,0
121408,1,1,0,0,0,0,0,0,0,0,0,0
121408,2,1,0,0,0,0,0,0,0,0,0,0
121409,0,1,0,0,0,0,0,0,0,0,0,0
121409,1,1,9,9,9,9,9,9,9,9,9,9
121410,1,1,0,0,0,0,0,0,0,0,22,0
121410,2,1,0,0,0,0,0,0,0,0,0,0
121411,0,1,0,0,0,0,0,0,0,0,0,0
121411,1,1,0,0,0,0,0,0,0,0,0,0
121412,0,1,0,0,0,0,0,0,0,0,0,0
121412,1,1,0,0,0,0,0,0,0,0,0,0
121413,1,1,0,0,0,0,0,0,0,0,0,0
121413,2,1,0,0,0,0,0,0,0,0,0,0
121414,0,1,0,0,0,14,0,0,0,0,0,3
121414,1,1,0,0,0,0,0,0,0,0,0,0
121415,1,1,0,0,0,0,0,0,0,0,0,0
121416,0,1,0,0,0,0,0,0,0,0,0,0
121416,1,1,0,0,0,0,0,0,0,0,0,0
121417,1,1,10,0,17,0,0,0,0,0,0,0
121418,1,1,0,0,0,0,31,0,0,0,15,0
121418,2,1,0,0,0,0,8,0,0,0,0,0
121419,1,1,0,0,0,0,0,0,0,0,0,0
121420,1,1,3,3,3,3,3,3,3,3,3,3
121421,1,1,0,0,0,0,0,0,0,0,0,0
121421,2,1,0,0,0,0,0,0,0,0,0,0
121422,1,1,0,0,0,0,0,0,0,0,11,0
121423,1,1,25,25,25,25,25,25,25,25,25,25
121423,2,1,0,0,10,0,0,10,0,0,0,12
121424,1,1,0,0,0,0,0,0,0,0,0,0
121424,2,1,0,0,0,0,0,0,0,0,0,0
121425,1,1,17,17,17,17,17,17,17,17,17,17
121426,1,1,24,24,24,24,24,24,24,24,24,24
121426,2,1,0,0,0,0,0,0,0,0,0,0
121427,1,1,0,0,0,0,0,0,0,0,0,0
121428,1,1,25,25,25,25,25,25,25,25,25,25
121429,1,1,5,5,5,5,5,5,5,5,5,5
121430,0,1,0,0,0,0,0,0,0,0,0,0
121430,1,1,0,0,0,0,0,0,0,0,0,0
121431,1,1,21,21,21,21,21,21,21,21,21,21
121432,1,1,0,0,0,0,0,0,0,0,0,0
121432,2,1,0,0,0,0,0,0,0,0,0,0
121433,1,1,22,22,22,22,22,22,22,22,22,22
121433,2,1,11,0,0,0,0,0,0,0,0,0
121434,1,1,0,0,0,0,0,0,0,0,0,0
121435,1,1,21,21,21,21,21,21,21,21,21,21
121435,2,1,8,8,8,8,8,8,8,8,8,8
121435,3,1,0,0,0,0,0,0,0,0,0,0
121436,0,1,0,0,0,0,0,0,0,0,0,0
121436,1,1,10,10,10,10,10,10,10,10,10,10
121437,1,1,0,0,3,0,0,0,0,0,0,0
121437,2,1,12,24,21,0,0,8,0,0,8,13
121438,1,1,0,0,0,0,0,0,13,0,14,0
121439,1,1,25,25,25,25,25,25,25,25,25,25
121440,0,1,0,0,0,0,0,0,0,0,0,0
121440,1,1,0,0,0,0,0,0,0,0,0,0
121441,1,1,15,15,15,15,15,15,15,15,15,15
121441,2,1,0,0,0,0,0,0,0,0,0,0
121442,1,1,0,0,0,0,0,0,0,0,0,0
121443,0,1,0,0,0,0,0,0,0,0,11,0
121443,1,1,0,0,0,0,0,0,0,0,0,0
121444,1,1,0,0,0,0,0,0,0,0,0,0
121444,2,1,0,0,0,0,0,0,0,0,0,0
121445,1,1,0,0,0,0,0,0,0,0,0,0
121445,2,1,0,0,0,0,0,0,0,0,0,0
121446,1,1,21,21,21,21,21,21,21,21,21,21
121447,1,1,7,7,7,7,7,7,7,7,7,7
121448,0,1,27,0,0,0,0,0,0,14,0,0
121448,1,1,0,0,0,0,0,0,15,0,0,0
121449,1,1,0,0,0,0,0,0,0,0,0,0
121449,2,1,0,0,0,0,0,0,0,0,0,0
121450,1,1,18,18,18,18,18,18,18,18,18,18
121451,1,1,16,16,16,16,16,16,16,16,16,16
121452,0,1,0,0,0,0,0,0,0,0,0,0
121452,1,1,0,0,0,0,0,0,0,0,0,0
121453,1,1,0,0,0,0,0,0,0,0,0,0
121453,2,1,0,0,0,0,0,0,0,0,0,0
121453,3,1,0,0,0,0,0,0,0,0,0,0
121454,0,1,26,26,26,26,26,26,26,26,26,26
121454,1,1,0,0,0,21,14,0,0,0,4,0
121455,0,1,0,0,0,0,0,0,0,0,21,0
121455,1,1,0,0,6,9,0,0,0,0,0,0
121456,1,1,0,0,0,0,0,0,0,0,0,0
121457,0,1,0,8,30,0,0,0,0,0,0,0
121457,0,2,0,13,0,0,0,0,0,0,14,0
121457,1,1,0,0,0,0,0,0,0,0,0,0
121458,1,1,0,0,0,0,0,0,0,0,0,0
121458,2,1,0,0,0,0,0,0,0,0,0,0
121458,3,1,0,0,0,0,0,0,0,0,0,0
121459,1,1,0,0,26,0,0,0,0,14,0,16
121460,1,1,0,0,0,0,0,0,0,0,0,0
121460,2,1,0,0,0,0,0,0,0,0,0,0
121461,1,1,17,17,17,17,17,17,17,17,17,17
121461,2,1,0,0,0,0,0,0,0,0,0,0
121462,1,1,0,21,15,0,0,0,0,0,0,0
121462,2,1,0,0,0,0,0,0,0,0,0,0
121463,0,1,0,0,0,0,0,0,0,0,0,0
121463,1,1,0,0,0,0,0,0,0,0,0,0
121464,1,1,0,0,0,0,0,0,0,0,0,0
121464,2,1,0,0,0,0,0,0,0,0,0,0
121465,1,1,10,10,10,10,10,10,10,10,10,10
121465,2,1,0,0,0,0,0,0,0,0,0,0
121466,1,1,19,0,10,0,0,0,0,0,0,0
121466,2,1,12,12,12,12,12,12,12,12,12,12
121467,1,1,0,0,0,0,0,0,0,0,0,0
121467,2,1,0,0,0,0,0,0,0,0,0,0
121468,0,1,0,0,0,0,0,0,0,7,0,20
121468,1,1,0,0,0,0,0,0,36,0,7,0
121469,1,1,22,22,22,22,22,22,22,22,22,22
121470,1,1,27,0,0,9,0,0,0,0,0,0
121470,2,1,0,0,0,0,0,0,0,0,0,0
121470,3,1,0,0,0,0,0,0,0,0,0,0
121471,0,1,0,0,0,0,0,0,0,0,0,0
121471,1,1,0,0,0,0,0,0,0,0,0,0
121472,1,1,34,34,34,34,34,34,34,34,34,34
121473,1,1,0,0,0,0,0,0,0,0,0,0
121473,2,1,0,0,0,0,0,0,0,0,0,0
121473,3,1,0,0,0,0,0,0,0,0,0,0
121474,0,1,0,0,0,0,0,0,0,0,0,0
121474,1,1,0,0,0,0,0,0,0,0,11,0
121475,1,1,19,19,19,19,19,19,19,19,19,19
121476,0,1,0,0,0,0,0,0,0,0,0,0
121476,0,2,0,0,0,0,0,0,0,0,0,0
121476,1,1,0,0,0,0,0,0,0,0,0,19
121477,0,1,0,0,0,0,0,0,0,0,0,0
121477,1,1,0,0,0,0,0,0,0,0,0,0
121478,0,1,0,0,0,0,0,0,0,0,0,0
121478,1,1,0,0,0,0,0,0,0,0,0,0
121479,1,1,0,0,0,0,0,0,0,0,0,0
121479,2,1,0,0,0,0,0,0,6,0,0,0
121479,3,1,0,0,0,0,0,0,0,0,0,0
121480,0,1,0,0,0,0,0,0,0,0,0,0
121480,0,2,7,0,0,0,0,0,0,0,0,0
121480,1,1,8,19,8,15,23,18,13,14,16,10
121481,0,1,18,0,0,0,0,0,0,14,0,0
121481,1,1,0,0,0,0,0,0,0,0,0,0
121482,1,1,0,0,0,0,0,0,0,0,0,0
121482,2,1,0,0,0,0,0,0,0,0,0,0
121483,0,1,0,0,0,0,0,0,0,0,0,0
121483,1,1,0,0,0,0,0,0,0,0,0,0
121484,0,1,0,0,0,0,0,0,0,0,0,0
121484,1,1,13,0,0,0,0,0,0,0,0,0
121485,1,1,0,0,0,0,0,0,0,0,0,0
121485,2,1,0,0,0,0,0,0,0,0,0,0
121486,1,1,27,27,27,27,27,27,27,27,27,27
121487,0,1,2,20,27,8,16,28,10,5,13,18
121487,1,1,8,0,0,0,0,0,0,0,0,14
121488,1,1,0,0,0,0,0,0,0,0,0,0
121488,2,1,0,0,0,0,0,0,0,0,0,0
121489,1,1,25,0,0,0,0,12,0,0,10,0
121489,2,1,0,0,29,0,0,0,0,0,0,0
121490,1,1,0,0,0,0,0,0,0,0,0,0
121491,1,1,0,0,0,0,0,0,0,0,0,0
121491,2,1,0,0,0,0,10,0,0,0,0,0
121492,1,1,0,0,0,0,0,0,0,0,0,0
121493,0,1,0,0,0,0,0,0,0,0,0,0
121493,1,1,17,17,17,17,17,17,17,17,17,17
121494,1,1,0,0,0,0,0,0,10,0,0,0
121494,2,1,0,0,0,0,0,0,0,0,0,0
121494,3,1,0,0,0,0,0,0,0,0,0,0
121495,0,1,0,0,0,0,0,0,0,0,0,0
121495,1,1,0,0,0,0,0,0,0,0,0,0
121496,1,1,0,0,0,0,0,0,0,0,0,0
121496,2,1,0,0,0,0,0,0,0,6,0,0
121497,1,1,0,0,0,0,0,0,0,0,0,0
121497,2,1,0,7,11,0,4,0,0,16,0,0
121498,1,1,0,0,0,0,0,0,0,0,0,0
121498,2,1,0,0,0,0,0,0,0,0,0,0
121499,1,1,19,19,19,19,19,19,19,19,19,19
121499,2,1,0,0,0,0,0,0,0,0,0,0
121499,3,1,0,0,0,0,0,0,0,0,0,0
121500,1,1,0,0,0,0,0,0,0,0,0,0
121501,1,1,0,0,0,0,0,0,0,0,0,0
121502,1,1,0,0,0,0,0,0,0,0,0,0
121502,2,1,0,0,0,0,0,0,0,0,0,0
121503,1,1,4,4,4,4,4,4,4,4,4,4
121504,1,1,0,0,0,0,0,0,0,0,0,0
121504,2,1,0,0,0,0,0,0,0,5,0,0
121505,1,1,25,25,25,25,25,25,25,25,25,25
121506,0,1,21,20,23,7,10,0,25,24,29,41
121506,0,2,36,36,36,36,36,36,36,36,36,36
121506,0,3,38,50,5,26,21,5,28,24,23,27
121506,1,1,0,0,9,0,0,0,0,0,0,0
121507,1,1,0,0,0,0,0,0,0,0,0,0
121507,2,1,0,0,15,0,0,0,5,17,0,0
121507,3,1,0,0,0,0,0,0,0,0,0,0
121508,1,1,0,0,0,0,0,0,0,0,0,0
121509,1,1,0,0,0,0,0,0,0,0,0,0
121510,1,1,0,0,0,0,0,0,0,0,0,0
121511,1,1,0,0,0,0,0,0,0,0,0,0
121512,1,1,0,0,0,0,0,0,0,0,0,0
121512,2,1,0,0,0,0,0,0,0,0,0,0
121512,3,1,0,0,8,0,0,0,0,0,0,0
121513,1,1,21,21,21,21,21,21,21,21,21,21
121514,1,1,0,0,0,0,0,0,0,0,0,0
121514,2,1,0,0,0,0,0,0,0,0,0,0
121515,0,1,0,0,0,0,0,0,0,10,0,0
121515,1,1,0,0,0,17,0,0,0,0,0,0
121516,1,1,20,20,20,20,20,20,20,20,20,20
121516,2,1,0,0,0,0,0,0,0,0,0,0
121517,1,1,20,20,20,20,20,20,20,20,20,20
121517,2,1,0,0,0,0,0,0,0,0,0,0
121518,1,1,19,19,19,19,19,19,19,19,19,19
121519,1,1,17,17,17,17,17,17,17,17,17,17
121519,2,1,0,0,0,0,0,0,0,0,0,0
121520,0,1,0,0,0,0,0,0,0,0,0,0
121520,1,1,0,0,0,0,0,0,0,0,0,0
121521,1,1,0,0,0,0,0,0,0,0,0,0
121521,2,1,0,0,0,0,0,0,0,0,0,0
121522,1,1,0,0,0,0,0,0,0,0,0,0
121522,2,1,0,0,0,0,0,0,0,0,0,0
121522,3,1,0,0,0,0,0,0,0,0,0,0
121523,0,1,0,0,0,0,0,0,0,0,0,0
121523,1,1,0,0,0,0,0,0,28,0,0,0
121525,0,1,30,30,30,30,30,30,30,30,30,30
121525,1,1,0,0,0,0,0,0,0,0,0,0
121526,1,1,9,11,0,14,0,0,13,0,15,28
121527,1,1,0,0,0,0,0,0,0,0,0,0
121528,1,1,36,36,36,36,36,36,36,36,36,36
121528,2,1,0,0,0,0,0,0,0,0,0,0
121529,1,1,13,13,13,13,13,13,13,13,13,13
121530,0,1,0,0,0,0,0,0,0,0,0,0
121530,1,1,0,0,0,0,0,0,0,0,0,0
121531,1,1,0,0,0,0,0,0,0,0,0,0
121531,2,1,6,6,6,6,6,6,6,6,6,6
121532,1,1,0,0,0,0,0,0,0,0,0,0
121533,1,1,0,0,0,0,0,0,0,0,0,0
121534,0,1,22,26,12,4,20,0,12,0,0,0
121534,1,1,12,12,12,12,12,12,12,12,12,12
121534,2,1,5,0,0,0,0,0,3,0,0,0
121535,1,1,29,29,29,29,29,29,29,29,29,29
121536,1,1,0,0,0,0,0,0,0,0,0,0
121537,1,1,25,25,25,25,25,25,25,25,25,25
121537,2,1,8,10,0,0,0,0,0,0,0,0
121538,1,1,27,27,27,27,27,27,27,27,27,27
121539,1,1,0,0,8,0,0,0,0,0,0,0
121540,1,1,0,0,0,0,0,0,0,0,0,0
121541,0,1,18,0,13,16,31,7,26,0,19,5
121541,1,1,7,19,0,22,21,11,25,23,0,18
121542,1,1,21,21,21,21,21,21,21,21,21,21
121542,2,1,0,0,0,0,0,0,0,0,0,0
121543,1,1,0,0,0,0,0,0,0,5,0,0
121544,1,1,0,0,0,0,0,0,0,0,0,0
121544,2,1,0,0,0,0,0,0,0,0,0,0
121545,1,1,0,0,0,0,0,0,0,0,0,0
121546,1,1,0,0,0,0,0,0,0,0,0,0
121546,2,1,0,0,0,0,0,0,0,0,0,0
121547,1,1,0,0,0,0,2,0,0,0,0,0
121547,2,1,0,0,0,0,0,0,0,0,0,0
121549,0,1,25,25,25,25,25,25,25,25,25,25
121549,1,1,0,0,0,0,0,0,0,0,0,0
121550,1,1,21,21,21,21,21,21,21,21,21,21
121551,0,1,0,0,0,0,0,0,0,0,0,0
121551,1,1,0,0,0,0,14,2,0,0,0,2
121552,0,1,11,11,11,11,11,11,11,11,11,11
121552,1,1,0,0,0,0,0,0,0,0,0,0
121556,1,1,0,0,0,0,0,0,0,0,0,0
121556,2,1,0,0,0,0,0,0,0,0,0,0
121557,0,1,0,0,0,0,0,0,0,0,0,0
121557,1,1,0,0,0,0,0,0,0,0,0,0
121557,2,1,0,0,0,0,0,0,0,0,0,0
121558,1,1,0,0,0,0,0,0,0,0,0,0
121558,2,1,0,0,0,0,0,0,0,0,0,0
121559,0,1,0,0,0,0,0,0,0,0,0,0
121559,1,1,0,0,0,0,0,0,0,0,0,0
121560,1,1,8,16,27,0,23,0,0,0,14,0
121560,2,1,0,0,0,0,0,0,0,0,0,0
121561,0,1,5,5,5,5,5,5,5,5,5,5
121561,1,1,8,0,0,0,0,0,0,0,0,0
121562,0,1,0,0,0,0,0,0,0,0,0,0
121562,1,1,0,0,0,0,0,0,0,0,0,17
121563,1,1,8,18,23,30,14,18,32,22,0,0
121564,1,1,0,0,0,0,0,0,0,0,0,0
121564,2,1,0,6,0,0,0,0,0,0,0,0
121564,3,1,0,0,0,0,0,0,0,0,0,0
121565,0,1,0,25,0,0,0,0,29,16,0,0
121565,1,1,0,0,0,0,0,0,17,0,1,0
121566,0,1,0,0,0,0,0,0,0,0,0,0
121566,0,2,0,0,0,0,0,0,0,0,0,0
121566,1,1,0,0,0,0,0,0,0,0,0,0
121567,1,1,0,0,0,0,0,0,0,0,0,0
121567,2,1,0,0,0,9,0,0,0,0,0,0
121567,3,1,0,0,0,0,0,0,0,0,8,0
121568,1,1,10,10,10,10,10,10,10,10,10,10
121568,2,1,0,0,0,0,0,0,0,0,0,0
121569,1,1,0,0,0,0,0,0,0,0,0,0
121569,2,1,0,0,0,0,0,0,0,0,0,0
121569,3,1,0,0,0,0,0,0,0,0,0,0
121570,1,1,0,0,0,0,0,0,0,0,0,0
121570,2,1,0,0,0,0,0,0,0,0,0,13
121571,1,1,0,0,0,0,0,0,0,0,0,0
121571,2,1,0,0,0,0,0,0,0,0,0,0
121572,1,1,0,0,0,0,0,0,0,0,0,0
121572,2,1,0,0,0,0,0,0,0,0,0,0
121573,1,1,13,13,13,13,13,13,13,13,13,13
121574,1,1,0,0,0,0,0,0,12,0,0,0
121574,2,1,0,0,0,0,0,0,0,0,23,0
121575,1,1,0,0,0,0,0,0,0,0,0,0
121575,2,1,0,0,0,0,0,0,0,0,0,0
121576,0,1,0,0,0,0,0,0,0,0,0,0
121576,1,1,0,0,0,0,0,0,0,0,0,0
121577,1,1,21,21,21,21,21,21,21,21,21,21
121577,2,1,0,0,0,0,0,0,0,0,0,0
121578,1,1,0,0,0,0,0,0,0,0,0,0
121578,2,1,0,0,0,0,0,0,0,0,0,0
121579,1,1,0,0,0,0,0,0,0,0,0,0
121579,2,1,0,0,0,0,0,0,0,0,0,0
121580,1,1,0,0,0,0,0,0,0,0,0,0
121580,2,1,0,0,0,0,0,0,0,0,0,0
121581,1,1,10,10,10,10,10,10,10,10,10,10
121582,0,1,0,0,11,13,0,0,11,0,0,0
121582,1,1,0,0,0,0,0,0,0,0,0,0
121583,0,1,0,0,0,0,0,0,0,0,0,0
121583,1,1,0,0,0,0,0,0,0,0,0,0
121584,1,1,14,0,0,15,0,11,0,0,0,0
121584,2,1,0,0,0,0,0,0,0,0,0,0
121586,1,1,13,13,13,13,13,13,13,13,13,13
121587,1,1,0,0,0,0,0,0,0,0,0,0
121587,2,1,0,0,0,0,0,0,0,0,0,0
121589,1,1,0,0,0,0,0,0,0,0,0,0
121589,2,1,0,0,0,0,0,0,0,0,0,0
121590,1,1,0,0,14,8,0,0,10,0,0,0
121591,0,1,0,0,0,0,0,0,0,0,0,0
121591,1,1,0,0,0,0,0,0,0,0,0,0
121592,0,1,0,0,0,0,0,0,0,0,0,0
121592,1,1,0,0,0,0,0,0,0,0,0,0
121593,0,1,25,25,25,25,25,25,25,25,25,25
121593,1,1,0,0,23,6,0,0,0,0,0,0
121594,0,1,25,34,18,16,13,23,28,24,0,0
121594,1,1,0,0,0,0,0,0,0,0,0,0
121595,1,1,0,0,0,0,0,0,0,0,0,0
121595,2,1,0,0,0,0,0,0,0,0,0,0
121596,1,1,0,0,0,0,0,0,0,0,0,0
121596,2,1,0,0,0,0,0,0,0,0,0,0
121597,1,1,0,0,0,0,0,0,0,0,0,0
121597,2,1,0,0,0,0,0,0,0,0,0,0
121598,1,1,0,0,0,0,0,0,0,0,0,0
121598,2,1,0,0,0,0,0,0,0,0,0,0
121599,0,1,0,0,0,0,0,0,0,0,0,0
121599,1,1,0,0,0,0,0,0,0,0,0,0
121600,1,1,18,18,18,18,18,18,18,18,18,18
121601,1,1,0,0,0,0,0,0,0,0,0,0
121602,1,1,0,0,0,0,0,0,0,0,0,0
121603,0,1,0,0,0,0,0,0,0,0,0,0
121603,1,1,0,0,0,0,0,0,0,0,0,0
121604,0,1,0,37,0,0,0,28,0,22,0,23
121604,1,1,0,0,0,0,0,0,0,0,0,0
121605,1,1,0,0,0,0,0,0,0,0,0,0
121605,2,1,0,0,0,0,0,0,0,0,0,0
121606,1,1,20,20,20,20,20,20,20,20,20,20
121606,2,1,0,22,0,0,0,6,0,0,0,0
121607,0,1,0,0,0,0,0,0,0,0,0,0
121607,1,1,0,0,0,0,0,0,0,0,0,11
121608,1,1,16,16,16,16,16,16,16,16,16,16
121610,1,1,0,0,0,0,0,0,0,0,0,0
121610,2,1,0,0,0,0,0,0,0,0,0,0
121611,1,1,17,17,17,17,17,17,17,17,17,17
121612,1,1,0,0,0,0,31,0,0,0,0,0
121613,1,1,0,0,0,0,0,0,0,0,0,0
121613,2,1,0,0,0,0,0,0,0,0,0,0
121614,1,1,0,26,0,19,0,0,15,7,19,0
121615,1,1,11,0,0,0,9,20,10,0,0,0
121617,1,1,20,20,20,20,20,20,20,20,20,20
121618,1,1,0,0,0,0,0,0,0,0,0,0
121618,2,1,0,21,0,8,0,0,0,0,0,0
121619,1,1,14,0,22,0,27,0,0,0,0,0
121619,2,1,0,0,0,0,0,0,0,0,0,0
121620,0,1,0,0,0,0,0,0,0,0,0,0
121620,1,1,0,0,0,0,0,0,0,0,0,0
121621,1,1,4,4,4,4,4,4,4,4,4,4
121622,0,1,0,0,0,0,0,0,0,0,0,0
121622,1,1,0,0,0,0,0,27,0,0,0,14
121623,1,1,0,0,0,0,0,0,0,0,0,0
121623,2,1,12,0,0,0,0,11,0,0,0,0
121623,3,1,0,33,0,11,0,0,0,0,0,0
121624,0,1,16,16,16,16,16,16,16,16,16,16
121624,1,1,0,10,0,0,0,0,0,0,0,0
121625,1,1,15,0,0,0,0,34,11,6,0,3
121626,1,1,0,17,0,17,32,0,12,30,0,12
121627,1,1,0,0,0,0,0,0,0,0,0,0
121628,0,1,35,35,35,35,35,35,35,35,35,35
121628,1,1,0,0,0,0,0,0,0,0,0,0
121629,1,1,19,19,19,19,19,19,19,19,19,19
121630,1,1,19,19,19,19,19,19,19,19,19,19
121630,2,1,0,0,0,0,25,0,0,0,0,0
121631,1,1,0,0,0,0,0,0,0,0,0,0
121632,1,1,0,0,0,0,0,9,0,7,0,0
121633,1,1,0,0,0,0,0,0,0,0,0,0
121634,1,1,0,0,0,0,0,0,0,9,0,0
121635,1,1,0,0,0,0,0,0,0,0,0,0
121635,2,1,0,0,0,0,0,0,0,0,0,0
121636,0,1,0,0,0,0,0,0,0,0,0,0
121636,1,1,0,0,0,0,0,0,0,0,0,0
121637,0,1,0,0,0,0,0,0,0,0,0,0
121637,0,2,0,0,0,0,0,0,0,0,0,0
121637,1,1,0,0,0,0,0,0,0,0,0,0
121638,1,1,25,0,34,0,21,22,0,17,0,0
121639,0,1,24,24,24,24,24,24,24,24,24,24
121639,1,1,3,3,3,3,3,3,3,3,3,3
121640,0,1,35,35,35,35,35,35,35,35,35,35
121640,1,1,0,0,0,0,0,0,0,0,0,0
121641,1,1,18,18,18,18,18,18,18,18,18,18
121641,2,1,0,16,0,0,0,0,0,0,0,0
121641,3,1,0,0,0,0,0,0,0,0,0,0
121642,0,1,0,0,0,0,0,0,0,0,0,0
121642,1,1,0,0,0,13,0,0,0,0,0,0
121643,0,1,0,0,0,0,0,0,0,0,0,0
121643,1,1,0,0,0,0,0,0,0,0,0,0
121644,1,1,0,0,0,0,0,0,0,0,0,0
121644,2,1,0,0,0,0,0,0,0,0,0,0
121645,1,1,20,19,11,17,15,14,11,20,11,9
121646,0,1,31,0,0,0,0,23,0,19,28,29
121646,1,1,0,0,0,0,0,0,0,0,0,0
121647,1,1,34,17,13,21,9,10,17,17,4,9
121648,0,1,28,28,28,28,28,28,28,28,28,28
121648,1,1,0,0,0,0,0,0,0,0,0,0
121649,1,1,17,17,17,17,17,17,17,17,17,17
121650,1,1,0,0,0,0,0,0,0,0,0,0
121650,2,1,0,0,0,0,0,0,0,0,0,0
121651,0,1,24,24,24,24,24,24,24,24,24,24
121651,1,1,0,0,0,13,0,0,0,0,0,0
121652,1,1,17,17,17,17,17,17,17,17,17,17
121652,2,1,0,0,0,0,0,0,0,0,0,0
121653,0,1,25,0,14,0,7,0,19,4,10,0
121653,1,1,0,0,0,0,0,0,0,0,0,0
121654,1,1,0,0,0,0,0,0,0,0,0,0
121655,0,1,23,23,23,23,23,23,23,23,23,23
121655,1,1,0,0,0,0,0,0,0,0,0,0
121656,1,1,0,0,0,0,0,0,0,0,0,0
121656,2,1,6,6,6,6,6,6,6,6,6,6
121656,3,1,0,0,0,0,0,0,0,0,0,0
121657,1,1,12,26,0,16,16,0,16,18,5,0
121658,1,1,19,19,19,19,19,19,19,19,19,19
121659,1,1,0,0,0,0,0,0,0,0,0,0
121660,1,1,12,12,12,12,12,12,12,12,12,12
121660,2,1,0,0,0,0,0,0,0,0,0,0
121660,3,1,11,11,11,11,11,11,11,11,11,11
121661,1,1,0,0,0,0,0,0,0,0,0,0
121661,2,1,0,0,0,0,0,0,0,0,0,0
121662,1,1,22,22,22,22,22,22,22,22,22,22
121664,1,1,0,0,0,0,0,0,0,0,0,0
121664,2,1,0,0,0,0,0,0,0,0,0,0
121664,3,1,0,0,0,0,0,22,0,0,0,0
121665,1,1,10,10,10,10,10,10,10,10,10,10
121666,1,1,0,0,15,0,0,16,0,0,0,17
121667,1,1,17,17,17,17,17,17,17,17,17,17
121668,1,1,22,22,22,22,22,22,22,22,22,22
121669,1,1,0,0,0,0,0,0,0,0,0,0
121669,2,1,0,0,0,0,0,0,0,0,0,0
121670,1,1,18,18,18,18,18,18,18,18,18,18
121671,1,1,0,0,0,0,0,0,0,0,0,0
121672,0,1,0,0,0,0,0,0,0,0,0,0
121672,1,1,16,16,16,16,16,16,16,16,16,16
121673,1,1,18,18,18,18,18,18,18,18,18,18
121673,2,1,0,0,0,12,0,0,0,0,0,0
121674,2,1,0,0,0,0,0,0,0,0,0,0
121675,1,1,0,0,0,0,0,0,0,0,0,0
121675,2,1,0,0,0,0,0,0,0,0,18,0
121676,1,1,0,0,0,0,0,0,0,0,0,0
121676,2,1,0,0,0,0,0,0,0,0,0,0
121677,0,1,24,24,24,24,24,24,24,24,24,24
121677,1,1,0,0,0,0,0,0,0,0,0,0
121678,1,1,0,0,0,0,0,0,0,0,0,0
121679,1,1,1,1,1,1,1,1,1,1,1,1
121679,2,1,0,11,0,0,0,0,0,0,0,0
121680,0,1,0,0,0,0,0,0,0,0,0,0
121680,1,1,19,0,0,0,0,0,0,17,0,0
121681,1,1,0,0,0,0,10,10,0,0,27,0
121681,2,1,0,0,0,0,0,0,0,0,0,0
121681,3,1,36,10,0,0,0,0,0,25,0,14
121682,1,1,0,0,0,0,0,0,0,0,0,0
121683,1,1,0,0,0,0,0,0,4,17,0,10
121683,2,1,0,0,0,0,0,0,0,6,0,0
121683,3,1,0,0,0,0,0,0,0,0,0,0
121683,4,1,0,0,0,0,0,0,0,0,0,0
121684,0,1,0,0,0,0,23,0,0,0,0,16
121684,1,1,0,0,0,0,15,0,10,0,0,0
121685,1,1,20,20,20,20,20,20,20,20,20,20
121685,2,1,0,0,0,0,0,0,0,0,0,0
121686,1,1,20,20,20,20,20,20,20,20,20,20
121686,2,1,0,0,0,0,0,0,0,0,0,0
121687,1,1,12,12,12,12,12,12,12,12,12,12
121687,2,1,11,11,11,11,11,11,11,11,11,11
121688,1,1,0,0,0,0,0,0,0,0,0,0
121689,0,1,0,0,0,0,0,0,0,0,0,0
121689,1,1,0,0,0,0,0,0,0,0,0,0
121690,1,1,0,0,0,0,0,0,0,0,0,0
121691,1,1,0,0,0,0,0,0,0,0,0,0
121691,2,1,0,0,0,0,0,0,0,0,0,0
121692,0,1,29,29,29,29,29,29,29,29,29,29
121692,1,1,0,0,0,0,0,0,0,0,18,0
121693,0,1,41,41,41,41,41,41,41,41,41,41
121693,1,1,0,0,0,0,0,0,0,0,0,0
121694,1,1,0,0,0,0,0,0,0,0,0,0
121694,2,1,0,0,0,0,0,0,0,0,0,0
121695,1,1,0,0,0,0,0,0,0,0,0,0
